time, iteration, regSquaredError
2017-05-25 07:05:59,1000,84484.2183128511
2017-05-25 07:06:40,1001,84483.9982479974
2017-05-25 07:07:22,1002,84483.7786277133
2017-05-25 07:08:04,1003,84483.5594506851
2017-05-25 07:08:46,1004,84483.3407156027
2017-05-25 07:09:27,1005,84483.1224211452
2017-05-25 07:10:09,1006,84482.904566025
2017-05-25 07:10:50,1007,84482.6871489415
2017-05-25 07:11:31,1008,84482.4701685985
2017-05-25 07:12:13,1009,84482.253623707
2017-05-25 07:12:55,1010,84482.0375129908
2017-05-25 07:13:36,1011,84481.821835163
2017-05-25 07:14:19,1012,84481.6065889593
2017-05-25 07:15:00,1013,84481.3917731037
2017-05-25 07:15:42,1014,84481.1773863309
2017-05-25 07:16:23,1015,84480.9634273852
2017-05-25 07:17:05,1016,84480.7498950142
2017-05-25 07:17:47,1017,84480.5367879666
2017-05-25 07:18:29,1018,84480.3241049853
2017-05-25 07:19:11,1019,84480.111844841
2017-05-25 07:19:53,1020,84479.9000062916
2017-05-25 07:20:34,1021,84479.6885881083
2017-05-25 07:21:17,1022,84479.4775890633
2017-05-25 07:21:58,1023,84479.2670079292
2017-05-25 07:22:40,1024,84479.056843491
2017-05-25 07:23:22,1025,84478.8470945305
2017-05-25 07:24:03,1026,84478.6377598419
2017-05-25 07:24:44,1027,84478.4288382143
2017-05-25 07:25:26,1028,84478.2203284551
2017-05-25 07:26:08,1029,84478.0122293583
2017-05-25 07:26:50,1030,84477.8045397359
2017-05-25 07:27:32,1031,84477.5972583964
2017-05-25 07:28:13,1032,84477.3903841595
2017-05-25 07:28:54,1033,84477.1839158436
2017-05-25 07:29:36,1034,84476.9778522718
2017-05-25 07:30:17,1035,84476.7721922732
2017-05-25 07:30:58,1036,84476.5669346854
